shared-library,"/System/Library/PrivateFrameworks/FaceCoreLight.framework/Versions/A/FaceCoreLight",0x7fff8eed0b40,0x7fff8ef13142
shared-library,"/System/Library/PrivateFrameworks/AppleFSCompression.framework/Versions/A/AppleFSCompression",0x7fff87cd4b90,0x7fff87cdd4c3
shared-library,"/System/Library/PrivateFrameworks/Ubiquity.framework/Versions/A/Ubiquity",0x7fff8fe7a7d4,0x7fff8fe8ff5e
shared-library,"/System/Library/Frameworks/ServiceManagement.framework/Versions/A/ServiceManagement",0x7fff8ddeb624,0x7fff8ddf262f
shared-library,"/System/Library/PrivateFrameworks/ChunkingLibrary.framework/Versions/A/ChunkingLibrary",0x7fff8cf674b0,0x7fff8cf7c4ca
shared-library,"/System/Library/Frameworks/CoreAudio.framework/Versions/A/CoreAudio",0x7fff8b9e04b0,0x7fff8ba235d8
shared-library,"/System/Library/Frameworks/vecLib.framework/Versions/A/vecLib",0x7fff8e4b2000,0x7fff8e4b2000
shared-library,"/System/Library/Frameworks/SecurityFoundation.framework/Versions/A/SecurityFoundation",0x7fff83d4c5cc,0x7fff83d81c5b
shared-library,"/System/Library/PrivateFrameworks/CommerceKit.framework/Versions/A/Frameworks/CommerceCore.framework/Versions/A/CommerceCore",0x7fff87d0b4d0,0x7fff87d100f4
shared-library,"/System/Library/Frameworks/CoreData.framework/Versions/A/CoreData",0x7fff84f43540,0x7fff850e4800
profiler,"begin",1
code-creation,Stub,0x20e152f06000,338,"JSEntryStub"
code-creation,Stub,0x20e152f06160,338,"JSConstructEntryStub"
code-creation,Stub,0x20e152f062c0,698,"CEntryStub"
code-creation,Stub,0x20e152f06580,1049,"CEntryStub"
code-creation,Stub,0x20e152f069a0,162,"StoreBufferOverflowStub"
code-creation,Stub,0x20e152f06a60,382,"StoreBufferOverflowStub"
code-creation,Stub,0x20e152f06be0,1615,"RecordWriteStub"
code-creation,Stub,0x20e152f07240,1608,"RecordWriteStub"
code-creation,Stub,0x20e152f078a0,704,"RecordWriteStub"
code-creation,Stub,0x20e152f07b60,1608,"RecordWriteStub"
code-creation,Stub,0x20e152f081c0,1602,"RecordWriteStub"
code-creation,Stub,0x20e152f08820,1662,"RecordWriteStub"
code-creation,Stub,0x20e152f08ea0,1638,"RecordWriteStub"
code-creation,Stub,0x20e152f09520,1608,"RecordWriteStub"
code-creation,Stub,0x20e152f09b80,1620,"RecordWriteStub"
code-creation,Stub,0x20e152f0a1e0,710,"RecordWriteStub"
code-creation,Stub,0x20e152f0a4c0,1602,"RecordWriteStub"
code-creation,Stub,0x20e152f0ab20,1619,"RecordWriteStub"
code-creation,Stub,0x20e152f0b180,1657,"RecordWriteStub"
code-creation,Builtin,0x20e152f0b800,112,"Illegal"
code-creation,Builtin,0x20e152f0b880,112,"EmptyFunction"
code-creation,Builtin,0x20e152f0b900,112,"InternalArrayCodeGeneric"
